Wahlperiode,Sitzungnr,Abstimmnr,Fraktion/Gruppe,Name,Vorname,Titel,ja,nein,Enthaltung,ungültig,nichtabgegeben,Bezeichnung
18,42,4,CDU/CSU,Schockenhoff,Andreas,,0,1,0,0,0,Dr. Andreas Schockenhoff
18,42,4,CDU/CSU,Schön (St. Wendel),Nadine,,0,1,0,0,0,Nadine Schön (St. Wendel)
18,42,4,CDU/CSU,Schröder,Ole,,0,0,0,0,1,Dr. Ole Schröder
18,42,4,CDU/CSU,Schröder (Wiesbaden),Kristina,,0,0,0,0,1,Dr. Kristina Schröder (Wiesbaden)
18,42,4,CDU/CSU,Schulte-Drüggelte,Bernhard,,0,1,0,0,0,Bernhard Schulte-Drüggelte
18,42,4,CDU/CSU,Schulze,Klaus-Peter,,0,1,0,0,0,Dr. Klaus-Peter Schulze
18,42,4,CDU/CSU,Schummer,Uwe,,0,1,0,0,0,Uwe Schummer
18,42,4,CDU/CSU,Schuster (Weil am Rhein),Armin,,0,1,0,0,0,Armin Schuster (Weil am Rhein)
18,42,4,CDU/CSU,Schwarzer,Christina,,0,1,0,0,0,Christina Schwarzer
18,42,4,CDU/CSU,Seif,Detlef,,0,1,0,0,0,Detlef Seif
18,42,4,CDU/CSU,Selle,Johannes,,0,1,0,0,0,Johannes Selle
18,42,4,CDU/CSU,Sendker,Reinhold,,0,1,0,0,0,Reinhold Sendker
18,42,4,CDU/CSU,Sensburg,Patrick,,0,1,0,0,0,Dr. Patrick Sensburg
18,42,4,CDU/CSU,Siebert,Bernd,,0,1,0,0,0,Bernd Siebert
18,42,4,CDU/CSU,Silberhorn,Thomas,,0,1,0,0,0,Thomas Silberhorn
18,42,4,CDU/CSU,Singhammer,Johannes,,0,1,0,0,0,Johannes Singhammer
18,42,4,CDU/CSU,Sorge,Tino,,0,1,0,0,0,Tino Sorge
18,42,4,CDU/CSU,Spahn,Jens,,0,1,0,0,0,Jens Spahn
18,42,4,CDU/CSU,Stauche,Carola,,0,1,0,0,0,Carola Stauche
18,42,4,CDU/CSU,Steffel,Frank,,0,1,0,0,0,Dr. Frank Steffel
18,42,4,CDU/CSU,Stefinger,Wolfgang,,0,1,0,0,0,Dr. Wolfgang Stefinger
18,42,4,CDU/CSU,Stegemann,Albert,,0,1,0,0,0,Albert Stegemann
18,42,4,CDU/CSU,Stein,Peter,,0,1,0,0,0,Peter Stein
18,42,4,CDU/CSU,Steinbach,Erika,,0,1,0,0,0,Erika Steinbach
18,42,4,CDU/CSU,Steineke,Sebastian,,0,1,0,0,0,Sebastian Steineke
18,42,4,CDU/CSU,Steiniger,Johannes,,0,1,0,0,0,Johannes Steiniger
18,42,4,CDU/CSU,Stetten,Christian,Frhr. von,0,1,0,0,0,Christian Frhr. von Stetten
18,42,4,CDU/CSU,Stier,Dieter,,0,1,0,0,0,Dieter Stier
18,42,4,CDU/CSU,Stockhofe,Rita,,0,1,0,0,0,Rita Stockhofe
18,42,4,CDU/CSU,Storjohann,Gero,,0,1,0,0,0,Gero Storjohann
18,42,4,CDU/CSU,Stracke,Stephan,,0,1,0,0,0,Stephan Stracke
18,42,4,CDU/CSU,Straubinger,Max,,0,1,0,0,0,Max Straubinger
18,42,4,CDU/CSU,Strebl,Matthäus,,0,1,0,0,0,Matthäus Strebl
18,42,4,CDU/CSU,Strenz,Karin,,0,0,0,0,1,Karin Strenz
18,42,4,CDU/CSU,Stritzl,Thomas,,0,1,0,0,0,Thomas Stritzl
18,42,4,CDU/CSU,Strobl (Heilbronn),Thomas,,0,0,0,0,1,Thomas Strobl (Heilbronn)
18,42,4,CDU/CSU,Strothmann,Lena,,0,1,0,0,0,Lena Strothmann
18,42,4,CDU/CSU,Stübgen,Michael,,0,1,0,0,0,Michael Stübgen
18,42,4,CDU/CSU,Sütterlin-Waack,Sabine,,0,1,0,0,0,Dr. Sabine Sütterlin-Waack
18,42,4,CDU/CSU,Tauber,Peter,,0,1,0,0,0,Dr. Peter Tauber
18,42,4,CDU/CSU,Tillmann,Antje,,0,1,0,0,0,Antje Tillmann
18,42,4,CDU/CSU,Timmermann-Fechter,Astrid,,0,1,0,0,0,Astrid Timmermann-Fechter
18,42,4,CDU/CSU,Uhl,Hans-Peter,,0,1,0,0,0,Dr. Hans-Peter Uhl
18,42,4,CDU/CSU,Ullrich,Volker,,0,1,0,0,0,Dr. Volker Ullrich
18,42,4,CDU/CSU,Vaatz,Arnold,,0,1,0,0,0,Arnold Vaatz
18,42,4,CDU/CSU,Veith,Oswin,,0,1,0,0,0,Oswin Veith
18,42,4,CDU/CSU,Viesehon,Thomas,,0,1,0,0,0,Thomas Viesehon
18,42,4,CDU/CSU,Vietz,Michael,,0,1,0,0,0,Michael Vietz
18,42,4,CDU/CSU,Vogel (Kleinsaara),Volkmar,,0,1,0,0,0,Volkmar Vogel (Kleinsaara)
18,42,4,CDU/CSU,Volmering,Sven,,0,1,0,0,0,Sven Volmering
18,42,4,CDU/CSU,Voßbeck-Kayser,Christel,,0,1,0,0,0,Christel Voßbeck-Kayser
18,42,4,CDU/CSU,Vries,Kees,de,0,1,0,0,0,Kees de Vries
18,42,4,CDU/CSU,Wadephul,Johann,,0,1,0,0,0,Dr. Johann Wadephul
18,42,4,CDU/CSU,Wanderwitz,Marco,,0,1,0,0,0,Marco Wanderwitz
